Livre	NOM	livre
dressa	VER:simp	dresser
du	PRP:det	du
côté	NOM	côté
d'	PRP	de
où	PRO:REL	où
le	DET:ART	le
bruit	NOM	bruit
venait	VER:impf	venir
;	PUN	;
puis	ADV	puis
il	PRO:PER	il
retomba	VER:simp	retomber
sur	PRP	sur
la	DET:ART	le
borne	NOM	borne
,	PUN	,
il	PRO:PER	il
croisa	VER:simp	croiser
les	DET:ART	le
bras	NOM	bras
,	PUN	,
et	KON	et
sa	DET:POS	son
tête	NOM	tête
revint	VER:simp	revenir
lentement	ADV	lentement
se	PRO:PER	se
poser	VER:infi	poser
sur	PRP	sur
sa	DET:POS	son
poitrine	NOM	poitrine
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
reprit	VER:simp	reprendre
son	DET:POS	son
ténébreux	ADJ	ténébreux
dialogue	NOM	dialogue
avec	PRP	avec
lui	PRO:PER	lui
-même	ADJ	même
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
il	PRO:PER	il
leva	VER:simp	lever
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
on	PRO:PER	on
marchait	VER:impf	marcher
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
,	PUN	,
il	PRO:PER	il
entendait	VER:impf	entendre
des	PRP:det	du
pas	ADV	pas
près	ADV	près
de	PRP	de
lui	PRO:PER	lui
,	PUN	,
il	PRO:PER	il
regarda	VER:simp	regarder
,	PUN	,
et	KON	et
,	PUN	,
à	PRP	à
la	DET:ART	le
lueur	NOM	lueur
du	PRP:det	du
réverbère	NOM	réverbère
,	PUN	,
du	PRP:det	du
côté	NOM	côté
de	PRP	de
la	DET:ART	le
rue	NOM	rue
qui	PRO:REL	qui
aboutit	VER:pres	aboutir
aux	PRP:det	au
Archives	NAM	archives
,	PUN	,
il	PRO:PER	il
aperçut	VER:simp	apercevoir
une	DET:ART	un
figure	NOM	figure
livide	ADJ	livide
,	PUN	,
jeune	ADJ	jeune
et	KON	et
radieuse	ADJ	radieux
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
venait	VER:impf	venir
d'	PRP	de
arriver	VER:infi	arriver
rue	NOM	rue
de	PRP	de
l'	DET:ART	le
Homme-Armé	NAM	homme-armé
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
regardait	VER:impf	regarder
en	PRP	en
l'	DET:ART	le
air	NOM	air
,	PUN	,
et	KON	et
paraissait	VER:impf	paraître
chercher	VER:infi	chercher
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
voyait	VER:impf	voir
parfaitement	ADV	parfaitement
Jean	NAM	jean
Valjean	NAM	valjean
,	PUN	,
mais	KON	mais
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
en	PRO:PER	en
apercevait	VER:impf	apercevoir
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
,	PUN	,
après	PRP	après
avoir	VER:infi	avoir
regardé	VER:pper	regarder
en	PRP	en
l'	DET:ART	le
air	NOM	air
,	PUN	,
regardait	VER:impf	regarder
en	PRP	en
bas	ADV	bas
;	PUN	;
il	PRO:PER	il
se	PRO:PER	se
haussait	VER:impf	hausser
sur	PRP	sur
la	DET:ART	le
pointe	NOM	pointe
des	PRP:det	du
pieds	NOM	pied
et	KON	et
tâtait	VER:impf	tâter
les	DET:ART	le
portes	NOM	porte
et	KON	et
les	DET:ART	le
fenêtres	NOM	fenêtre
des	PRP:det	du
rez-de-chaussée	NOM	rez-de-chaussée
;	PUN	;
elles	PRO:PER	elle
étaient	VER:impf	être
toutes	PRO:IND	tout
fermées	VER:pper	fermer
,	PUN	,
verrouillées	VER:pper	verrouiller
et	KON	et
cadenassées	VER:pper	cadenasser
.	SENT	.
<EOS>	<EOS>	<EOS>
Après	PRP	après
avoir	VER:infi	avoir
constaté	VER:pper	constater
cinq	NUM	cinq
ou	KON	ou
six	NUM	six
devantures	NOM	devanture
de	PRP	de
maisons	NOM	maison
barricadées	VER:pper	barricader
de	PRP	de
la	DET:ART	le
sorte	NOM	sorte
,	PUN	,
le	DET:ART	le
gamin	NOM	gamin
haussa	VER:simp	hausser
les	DET:ART	le
épaules	NOM	épaule
,	PUN	,
et	KON	et
entra	VER:simp	entrer
en	PRP	en
matière	NOM	matière
avec	PRP	avec
lui	PRO:PER	lui
-même	ADJ	même
en	PRP	en
ces	PRO:DEM	ce
termes	NOM	terme
:	PUN	:
--	PUN	--
Pardi	INT	pardi
!	SENT	!
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRO:PER	il
se	PRO:PER	se
remit	VER:simp	remettre
à	PRP	à
regarder	VER:infi	regarder
en	PRP	en
l'	DET:ART	le
air	NOM	air
.	SENT	.
<EOS>	<EOS>	<EOS>
Jean	NAM	jean
Valjean	NAM	valjean
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
l'	DET:ART	le
instant	NOM	instant
d'	PRP	de
auparavant	ADV	auparavant
,	PUN	,
dans	PRP	dans
la	DET:ART	le
situation	NOM	situation
d'	PRP	de
âme	NOM	âme
où	PRO:REL	où
il	PRO:PER	il
était	VER:impf	être
,	PUN	,
n'	ADV	ne
eût	VER:subi	avoir
parlé	VER:pper	parler
ni	KON	ni
même	ADV	même
répondu	VER:pper	répondre
à	PRP	à
personne	NOM	personne
,	PUN	,
se	PRO:PER	se
sentit	VER:simp	sentir
irrésistiblement	ADV	irrésistiblement
poussé	VER:pper	pousser
à	PRP	à
adresser	VER:infi	adresser
la	DET:ART	le
parole	NOM	parole
à	PRP	à
cet	PRO:DEM	ce
enfant	NOM	enfant
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Petit	ADJ	petit
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
tu	PRO:PER	tu
as	VER:pres	avoir
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
J'	PRO:PER	je
ai	VER:pres	avoir
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
faim	NOM	faim
,	PUN	,
répondit	VER:simp	répondre
Gavroche	NAM	gavroche
nettement	ADV	nettement
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
ajouta	VER:simp	ajouter
:	PUN	:
Petit	ADJ	petit
vous	PRO:PER	vous
-même	ADJ	même
.	SENT	.
<EOS>	<EOS>	<EOS>
Jean	NAM	jean
Valjean	NAM	valjean
fouilla	VER:simp	fouiller
dans	PRP	dans
son	DET:POS	son
gousset	NOM	gousset
et	KON	et
en	PRO:PER	en
tira	VER:simp	tirer
une	DET:ART	un
pièce	NOM	pièce
de	PRP	de
cinq	NUM	cinq
francs	NOM	franc
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
Gavroche	NAM	gavroche
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
de	PRP	de
l'	DET:ART	le
espèce	NOM	espèce
du	PRP:det	du
hoche-queue	NOM	hoche-queue
et	KON	et
qui	PRO:REL	qui
passait	VER:impf	passer
vite	ADV	vite
d'	PRP	de
un	DET:ART	un
geste	NOM	geste
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
venait	VER:impf	venir
de	PRP	de
ramasser	VER:infi	ramasser
une	DET:ART	un
pierre	NOM	pierre
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avait	VER:impf	avoir
aperçu	VER:pper	apercevoir
le	DET:ART	le
réverbère	NOM	réverbère
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tiens	INT	tiens
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
vous	PRO:PER	vous
avez	VER:pres	avoir
encore	ADV	encore
vos	DET:POS	votre
lanternes	NOM	lanterne
ici	ADV	ici
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
n'	ADV	ne
êtes	VER:pres	être
pas	ADV	pas
en	PRP	en
règle	NOM	règle
,	PUN	,
mes	DET:POS	mon
amis	NOM	ami
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
du	PRP:det	du
désordre	NOM	désordre
.	SENT	.
<EOS>	<EOS>	<EOS>
Cassez	VER:pres	casser
-moi	PRO:PER	moi
ça	PRO:DEM	cela
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
jeta	VER:simp	jeter
la	DET:ART	le
pierre	NOM	pierre
dans	PRP	dans
le	DET:ART	le
réverbère	NOM	réverbère
dont	PRO:REL	dont
la	DET:ART	le
vitre	NOM	vitre
tomba	VER:simp	tomber
avec	PRP	avec
un	DET:ART	un
tel	PRO:DEM	tel
fracas	NOM	fracas
que	KON	que
des	PRP:det	du
bourgeois	NOM	bourgeois
,	PUN	,
blottis	VER:pper	blottir
sous	PRP	sous
leurs	DET:POS	leur
rideaux	NOM	rideau
dans	PRP	dans
la	DET:ART	le
maison	NOM	maison
d'	PRP	de
en	PRP	en
face	NOM	face
,	PUN	,
crièrent	VER:simp	crier
:	PUN	:
Voilà	ADV	voilà
Quatre-vingt-treize	NAM	quatre-vingt-treize
!	SENT	!
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
réverbère	NOM	réverbère
oscilla	VER:simp	osciller
violemment	ADV	violemment
et	KON	et
s'	PRO:PER	se
éteignit	VER:simp	éteindre
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
rue	NOM	rue
devint	VER:simp	devenir
brusquement	ADV	brusquement
noire	ADJ	noir
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
ça	PRO:DEM	cela
,	PUN	,
la	DET:ART	le
vieille	ADJ	vieux
rue	NOM	rue
,	PUN	,
fit	VER:simp	faire
Gavroche	NAM	gavroche
,	PUN	,
mets	VER:pres	mettre
ton	DET:POS	ton
bonnet	NOM	bonnet
de	PRP	de
nuit	NOM	nuit
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
Jean	NAM	jean
Valjean	NAM	valjean
:	PUN	:
--	PUN	--
Comment	ADV	comment
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
appelez	VER:pres	appeler
ce	PRO:DEM	ce
monument	NOM	monument
gigantesque	ADJ	gigantesque
que	PRO:REL	que
vous	PRO:PER	vous
avez	VER:pres	avoir
là	ADV	là
au	PRP:det	au
bout	NOM	bout
de	PRP	de
la	DET:ART	le
rue	NOM	rue
?	SENT	?
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
les	DET:ART	le
Archives	NAM	archives
,	PUN	,
pas	ADV	pas
vrai	ADJ	vrai
?	SENT	?
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
faudrait	VER:cond	falloir
me	PRO:PER	me
chiffonner	VER:infi	chiffonner
un	DET:ART	un
peu	ADV	peu
ces	PRO:DEM	ce
grosses	ADJ	gros
bêtes	NOM	bête
de	PRP	de
colonnes	NOM	colonne
-là	ADV	là
,	PUN	,
et	KON	et
en	PRP	en
faire	VER:infi	faire
gentiment	ADV	gentiment
une	DET:ART	un
barricade	NOM	barricade
.	SENT	.
<EOS>	<EOS>	<EOS>
Jean	NAM	jean
Valjean	NAM	valjean
s'	PRO:PER	se
approcha	VER:simp	approcher
de	PRP	de
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Pauvre	ADJ	pauvre
être	NOM	être
,	PUN	,
dit-il	NOM	dit-il
à	PRP	à
demi-voix	ADV	demi-voix
et	KON	et
se	PRO:PER	se
parlant	VER:ppre	parler
à	PRP	à
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
il	PRO:PER	il
a	VER:pres	avoir
faim	NOM	faim
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
lui	PRO:PER	lui
mit	VER:simp	mettre
la	DET:ART	le
pièce	NOM	pièce
de	PRP	de
cent	NUM	cent
sous	PRP	sous
dans	PRP	dans
la	DET:ART	le
main	NOM	main
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
leva	VER:simp	lever
le	DET:ART	le
nez	NOM	nez
,	PUN	,
étonné	VER:pper	étonner
de	PRP	de
la	DET:ART	le
grandeur	NOM	grandeur
de	PRP	de
ce	PRO:DEM	ce
gros	ADJ	gros
sou	NOM	sou
;	PUN	;
il	PRO:PER	il
le	PRO:PER	le
regarda	VER:simp	regarder
dans	PRP	dans
l'	DET:ART	le
obscurité	NOM	obscurité
,	PUN	,
et	KON	et
la	DET:ART	le
blancheur	NOM	blancheur
du	PRP:det	du
gros	ADJ	gros
sou	NOM	sou
l'	PRO:PER	la|le
éblouit	VER:pres	éblouir
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
connaissait	VER:impf	connaître
les	DET:ART	le
pièces	NOM	pièce
de	PRP	de
cinq	NUM	cinq
francs	NOM	franc
par	PRP	par
ouï-dire	NOM	ouï-dire
;	PUN	;
leur	DET:POS	leur
réputation	NOM	réputation
lui	PRO:PER	lui
était	VER:impf	être
agréable	ADJ	agréable
;	PUN	;
il	PRO:PER	il
fut	VER:simp	être
charmé	VER:pper	charmer
d'	PRP	de
en	PRO:PER	en
voir	VER:infi	voir
une	NUM	un
de	PRP	de
près	ADV	près
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
dit	VER:pres	dire
:	PUN	:
contemplons	VER:pres	contempler
le	DET:ART	le
tigre	NOM	tigre
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
le	PRO:PER	le
considéra	VER:simp	considérer
quelques	PRO:IND	quelque
instants	NOM	instant
avec	PRP	avec
extase	NOM	extase
;	PUN	;
puis	ADV	puis
,	PUN	,
se	PRO:PER	se
retournant	VER:ppre	retourner
vers	PRP	vers
Jean	NAM	jean
Valjean	NAM	valjean
,	PUN	,
il	PRO:PER	il
lui	PRO:PER	lui
tendit	VER:simp	tendre
la	DET:ART	le
pièce	NOM	pièce
et	KON	et
lui	PRO:PER	lui
dit	VER:pres	dire
majestueusement	ADV	majestueusement
:	PUN	:
--	PUN	--
Bourgeois	ADJ	bourgeois
,	PUN	,
j'	PRO:PER	je
aime	VER:pres	aimer
mieux	ADV	mieux
casser	VER:infi	casser
les	DET:ART	le
lanternes	NOM	lanterne
.	SENT	.
<EOS>	<EOS>	<EOS>
Reprenez	VER:pres	reprendre
votre	DET:POS	votre
bête	NOM	bête
féroce	ADJ	féroce
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
ne	ADV	ne
me	PRO:PER	me
corrompt	VER:pres	corrompre
point	ADV	point
.	SENT	.
<EOS>	<EOS>	<EOS>
Ça	PRO:DEM	cela
a	VER:pres	avoir
cinq	NUM	cinq
griffes	NOM	griffe
;	PUN	;
mais	KON	mais
ça	PRO:DEM	cela
ne	ADV	ne
m'	PRO:PER	me
égratigne	VER:pres	égratigner
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
As	VER:pres	avoir
-tu	PRO:PER	tu
une	DET:ART	un
mère	NOM	mère
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
Jean	NAM	jean
Valjean	NAM	valjean
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
répondit	VER:simp	répondre
:	PUN	:
--	PUN	--
Peut-être	ADV	peut-être
plus	ADV	plus
que	KON	que
vous	PRO:PER	vous
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Eh	INT	eh
bien	ADV	bien
,	PUN	,
reprit	VER:simp	reprendre
Jean	NAM	jean
Valjean	NAM	valjean
,	PUN	,
garde	VER:pres	garder
cet	PRO:DEM	ce
argent	NOM	argent
pour	PRP	pour
ta	DET:POS	ton
mère	NOM	mère
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
se	PRO:PER	se
sentit	VER:simp	sentir
remué	VER:pper	remuer
.	SENT	.
<EOS>	<EOS>	<EOS>
D'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
il	PRO:PER	il
venait	VER:impf	venir
de	PRP	de
remarquer	VER:infi	remarquer
que	KON	que
l'	DET:ART	le
homme	NOM	homme
qui	PRO:REL	qui
lui	PRO:PER	lui
parlait	VER:impf	parler
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
de	PRP	de
chapeau	NOM	chapeau
,	PUN	,
et	KON	et
cela	PRO:DEM	cela
lui	PRO:PER	lui
inspirait	VER:impf	inspirer
confiance	NOM	confiance
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Vrai	ADJ	vrai
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
pour	PRP	pour
m'	PRO:PER	me
empêcher	VER:infi	empêcher
de	PRP	de
casser	VER:infi	casser
les	DET:ART	le
réverbères	NOM	réverbère
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Casse	VER:pres	casser
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
tu	PRO:PER	tu
voudras	VER:futu	vouloir
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Vous	PRO:PER	vous
êtes	VER:pres	être
un	DET:ART	un
brave	ADJ	brave
homme	NOM	homme
,	PUN	,
dit	VER:pres	dire
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
mit	VER:simp	mettre
la	DET:ART	le
pièce	NOM	pièce
de	PRP	de
cinq	NUM	cinq
francs	NOM	franc
dans	PRP	dans
une	NUM	un
de	PRP	de
ses	DET:POS	son
poches	NOM	poche
.	SENT	.
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
confiance	NOM	confiance
croissant	ADJ	croissant
,	PUN	,
il	PRO:PER	il
ajouta	VER:simp	ajouter
:	PUN	:
--	PUN	--
Êtes	VER:pres	être
-vous	PRO:PER	vous
de	PRP	de
la	DET:ART	le
rue	NOM	rue
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
pourquoi	ADV	pourquoi
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Pourriez	VER:cond	pouvoir
-vous	PRO:PER	vous
m'	PRO:PER	me
indiquer	VER:infi	indiquer
le	DET:ART	le
numéro	NOM	numéro
7	NUM	@card@
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Pourquoi	ADV	pourquoi
faire	VER:infi	faire
le	DET:ART	le
numéro	NOM	numéro
7	NUM	@card@
?	SENT	?
<EOS>	<EOS>	<EOS>
Ici	ADV	ici
l'	DET:ART	le
enfant	NOM	enfant
s'	PRO:PER	se
arrêta	VER:simp	arrêter
,	PUN	,
il	PRO:PER	il
craignit	VER:simp	craindre
d'	PRP	de
en	PRO:PER	en
avoir	VER:infi	avoir
trop	ADV	trop
dit	VER:pper	dire
,	PUN	,
il	PRO:PER	il
plongea	VER:simp	plonger
énergiquement	ADV	énergiquement
ses	DET:POS	son
ongles	NOM	ongle
dans	PRP	dans
ses	DET:POS	son
cheveux	NOM	cheveu
,	PUN	,
et	KON	et
se	PRO:PER	se
borna	VER:simp	borner
à	PRP	à
répondre	VER:infi	répondre
:	PUN	:
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
voilà	ADV	voilà
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
idée	NOM	idée
traversa	VER:simp	traverser
l'	DET:ART	le
esprit	NOM	esprit
de	PRP	de
Jean	NAM	jean
Valjean	NAM	valjean
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
angoisse	NOM	angoisse
a	VER:pres	avoir
de	PRP	de
ces	PRO:DEM	ce
lucidités	NOM	lucidité
-là	ADV	là
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
dit	VER:pres	dire
à	PRP	à
l'	DET:ART	le
enfant	NOM	enfant
:	PUN	:
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
toi	PRO:PER	toi
qui	PRO:REL	qui
m'	PRO:PER	me
apportes	VER:pres	apporter
la	DET:ART	le
lettre	NOM	lettre
que	PRO:REL	que
j'	PRO:PER	je
attends	VER:pres	attendre
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Vous	PRO:PER	vous
?	SENT	?
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
n'	ADV	ne
êtes	VER:pres	être
pas	ADV	pas
une	DET:ART	un
femme	NOM	femme
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
La	DET:ART	le
lettre	NOM	lettre
est	VER:pres	être
pour	PRP	pour
mademoiselle	NOM	mademoiselle
Cosette	NAM	cosette
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Cosette	NOM	cosette
?	SENT	?
<EOS>	<EOS>	<EOS>
grommela	VER:simp	grommeler
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
Oui	INT	oui
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
drôle	NOM	drôle
de	PRP	de
nom	NOM	nom
-là	ADV	là
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Eh	INT	eh
bien	ADV	bien
,	PUN	,
reprit	VER:simp	reprendre
Jean	NAM	jean
Valjean	NAM	valjean
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
qui	PRO:REL	qui
dois	VER:pres	devoir
lui	PRO:PER	lui
remettre	VER:infi	remettre
la	DET:ART	le
lettre	NOM	lettre
.	SENT	.
<EOS>	<EOS>	<EOS>
Donne	VER:pres	donner
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
En	PRP	en
ce	PRO:DEM	ce
cas	NOM	cas
,	PUN	,
vous	PRO:PER	vous
devez	VER:pres	devoir
savoir	VER:infi	savoir
que	KON	que
je	PRO:PER	je
suis	VER:pres	suivre|être
envoyé	VER:pper	envoyer
de	PRP	de
la	DET:ART	le
barricade	NOM	barricade
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Sans	PRP	sans
doute	NOM	doute
,	PUN	,
dit	VER:pres	dire
Jean	NAM	jean
Valjean	NAM	valjean
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
engloutit	VER:pres	engloutir
son	DET:POS	son
poing	NOM	poing
dans	PRP	dans
une	DET:ART	un
autre	ADJ	autre
de	PRP	de
ses	DET:POS	son
poches	NOM	poche
et	KON	et
en	PRO:PER	en
tira	VER:simp	tirer
un	DET:ART	un
papier	NOM	papier
plié	VER:pper	plier
en	PRP	en
quatre	NUM	quatre
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRO:PER	il
fit	VER:simp	faire
le	DET:ART	le
salut	NOM	salut
militaire	ADJ	militaire
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Respect	NOM	respect
à	PRP	à
la	DET:ART	le
dépêche	NOM	dépêche
,	PUN	,
dit-il	ADJ	dit-il
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
vient	VER:pres	venir
du	PRP:det	du
gouvernement	NOM	gouvernement
provisoire	ADJ	provisoire
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Donne	VER:pres	donner
,	PUN	,
dit	VER:pres	dire
Jean	NAM	jean
Valjean	NAM	valjean
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
tenait	VER:impf	tenir
le	DET:ART	le
papier	NOM	papier
élevé	VER:pper	élever
au-dessus	ADV	au-dessus
de	PRP	de
sa	DET:POS	son
tête	NOM	tête
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ne	ADV	ne
vous	PRO:PER	vous
imaginez	VER:pres	imaginer
pas	ADV	pas
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
là	ADV	là
un	DET:ART	un
billet	NOM	billet
doux	ADJ	doux
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
une	DET:ART	un
femme	NOM	femme
,	PUN	,
mais	KON	mais
c'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
le	DET:ART	le
peuple	NOM	peuple
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
autres	ADJ	autre
,	PUN	,
nous	PRO:PER	nous
nous	PRO:PER	nous
battons	VER:pres	battre
,	PUN	,
et	KON	et
nous	PRO:PER	nous
respectons	VER:pres	respecter
le	DET:ART	le
sexe	NOM	sexe
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
ne	ADV	ne
sommes	VER:pres	sommer|être
pas	ADV	pas
comme	ADV	comme
dans	PRP	dans
le	DET:ART	le
grand	ADJ	grand
monde	NOM	monde
où	PRO:REL	où
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
des	PRP:det	du
lions	NOM	lion
qui	PRO:REL	qui
envoient	VER:pres	envoyer
des	PRP:det	du
poulets	NOM	poulet
à	PRP	à
des	PRP:det	du
chameaux	NOM	chameau
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Donne	VER:pres	donner
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Au	PRP:det	au
fait	NOM	fait
,	PUN	,
continua	VER:simp	continuer
Gavroche	NAM	gavroche
,	PUN	,
vous	PRO:PER	vous
m'	PRO:PER	me
avez	VER:pres	avoir
l'	DET:ART	le
air	NOM	air
d'	PRP	de
un	DET:ART	un
brave	ADJ	brave
homme	NOM	homme
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Donne	VER:pres	donner
vite	ADV	vite
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tenez	VER:pres	tenir
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
remit	VER:simp	remettre
le	DET:ART	le
papier	NOM	papier
à	PRP	à
Jean	NAM	jean
Valjean	NAM	valjean
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
dépêchez	VER:pres	dépêcher
-vous	PRO:PER	vous
,	PUN	,
monsieur	NOM	monsieur
Chose	NAM	chose
,	PUN	,
puisque	KON	puisque
mamselle	ADJ	mamselle
Chosette	NAM	chosette
attend	VER:pres	attendre
.	SENT	.
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
fut	VER:simp	être
satisfait	VER:pper	satisfaire
d'	PRP	de
avoir	VER:infi	avoir
produit	VER:pper	produire
ce	PRO:DEM	ce
mot	NOM	mot
.	SENT	.
<EOS>	<EOS>	<EOS>
Jean	NAM	jean
Valjean	NAM	valjean
reprit	VER:simp	reprendre
:	PUN	:
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
à	PRP	à
